A,B,C,D,E,F,G,H,I,J,K,L,M
5.525791294410994,0.0,52.175935832868404,0.0,2.4873525795085554,37.15830677178197,439.4529667229557,6.963970366461694,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,146.5918537319722
13.302300678118474,0.0,52.175935832868404,0.0,2.4873525795085554,34.89402372740197,427.88841496708847,7.108070195104973,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,163.50098940256225
10.050160922427052,0.0,52.175935832868404,0.0,2.4873525795085554,34.03534634100666,444.79045214874054,7.108070195104973,180.5603734293422,5424.031284159993,44.513719516502576,1949.6271760407735,150.31876526753084
50.04982051895727,0.0,52.175935832868404,0.0,2.4873525795085554,38.109961964347484,408.7624255246926,7.263964671644322,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,118.77805097585885
8.929476318904776,0.0,52.175935832868404,0.0,2.4873525795085554,35.79645537552444,440.7873380794019,7.790621340742714,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,145.48758364736221
5.1677718547664515,0.0,52.175935832868404,0.0,2.5948536596959593,30.277949115187667,444.79045214874054,8.104461536933771,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,162.87983747996913
4.495833599337301,0.0,52.175935832868404,0.0,2.5948536596959593,30.190440591733363,444.79045214874054,7.861902038897217,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,169.50545798762886
11.297916073525334,0.0,52.175935832868404,0.0,2.5948536596959593,23.889826903023796,405.6488923596514,7.381911150605013,180.5603734293422,5424.031284159993,44.513719516502576,1415.3043524349423,211.39870432251922
9.456771278168834,0.0,52.175935832868404,0.0,2.5948536596959593,28.861404891771194,436.33943355791445,7.313194506340958,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,212.64100816770542
13.721706611153765,0.0,52.175935832868404,0.0,2.5948536596959593,25.443103194337617,444.79045214874054,7.523959736135932,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,195.17973745481046
12.711048564098368,0.0,52.175935832868404,0.0,2.5948536596959593,27.34641357946863,398.08745467312286,7.786518854517993,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,220.7850000417039
8.06282030894304,0.0,52.175935832868404,0.0,2.5948536596959593,26.690099653561386,444.79045214874054,8.151127317739956,180.5603734293422,5424.031284159993,44.513719516502576,1846.5356999266655,211.32968744223115
4.585418616632365,0.0,52.175935832868404,0.0,2.5948536596959593,29.479433838667184,439.89775717510446,8.861883056172644,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,143.90019540073544
3.9162647755923308,0.0,52.175935832868404,0.0,2.5948536596959593,31.24601215590086,431.44673858427836,9.879299639903131,180.5603734293422,5424.031284159993,44.513719516502576,1953.0437523385033,118.0878821729776
2.9773827439008045,0.0,52.175935832868404,0.0,2.5948536596959593,33.09462971387294,366.95212302271096,11.116712047434213,180.5603734293422,5424.031284159993,44.513719516502576,1873.5712167173965,129.47566742051782
6.512660879948068,0.0,52.175935832868404,0.0,2.5948536596959593,27.543307757240804,431.44673858427836,9.076750772192339,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,177.23534857989858
4.862746289788292,0.0,52.175935832868404,0.0,2.5689051230989994,33.871267859529844,411.87595868973375,9.18546665714741,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,104.69860739708183
7.514993809233989,0.0,52.175935832868404,0.0,2.5689051230989994,32.19766734846636,421.2165581848574,9.138800876341225,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,112.8425992710803
4.90324123764131,0.0,52.175935832868404,0.0,2.5689051230989994,35.3917284545483,439.4529667229557,8.849575597498486,180.5603734293422,5424.031284159993,44.513719516502576,1940.9124307016364,118.15689905326573
3.3030748512337342,0.0,52.175935832868404,0.0,2.5689051230989994,35.03075579529932,426.998834062791,8.598811127012494,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,133.68569711809332
4.315572299309821,0.0,52.175935832868404,0.0,2.5689051230989994,31.431967768241243,439.89775717510446,8.37625124932145,180.5603734293422,5424.031284159993,44.513719516502576,1946.4581777356327,137.48162553394005
21.573192680502707,0.0,52.175935832868404,0.0,2.5689051230989994,29.82399864976849,444.79045214874054,7.638829350428084,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,211.12263680136675
5.5781382849263705,0.0,52.175935832868404,0.0,2.5689051230989994,32.00624245341009,346.0469717717201,7.6942129144618,180.5603734293422,5424.031284159993,44.513719516502576,1674.4194794787118,206.84359022350316
14.088630551763902,0.0,52.175935832868404,0.0,2.5689051230989994,32.74459562005574,444.79045214874054,8.147537642293326,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,184.75818853130394
8.007975783096821,0.0,52.175935832868404,0.0,2.5689051230989994,34.69166026691391,444.79045214874054,8.072154457914102,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,140.24230074546492
5.39766323187508,0.0,52.175935832868404,0.0,2.5689051230989994,35.02528651258342,444.79045214874054,8.404968652894487,180.5603734293422,5424.031284159993,44.513719516502576,1862.331175853851,140.1732838651768
13.95115360697605,0.0,52.175935832868404,0.0,2.5689051230989994,29.255193247315546,426.998834062791,8.732141929315885,180.5603734293422,5424.031284159993,44.513719516502576,1965.2741051724051,136.4463723296182
23.360505464336306,0.0,52.175935832868404,0.0,2.5689051230989994,30.250602701608198,379.8510461350245,8.24292044701806,180.5603734293422,5424.031284159993,44.513719516502576,1631.3409087682053,188.9682182288794
38.20599047277803,0.0,52.175935832868404,0.0,2.5689051230989994,31.081933674424043,444.79045214874054,7.309604830894329,180.5603734293422,5424.031284159993,44.513719516502576,1906.2019961406422,158.60079090210553
